MatchDate,Season,Model,HomeTeam,AwayTeam,P_H,P_D,P_A,Actual,PSH,PSD,PSA,PSCH,PSCD,PSCA
2022-10-01,2022-2023,Weight_50_50,Bournemouth,Brentford,0.2076,0.2317,0.5607,1,3.45,3.49,2.25,3.3,3.53,2.27
2022-10-01,2022-2023,Weight_50_50,Crystal Palace,Chelsea,0.4165,0.2885,0.295,2,4.42,3.56,1.93,4.83,3.78,1.79
2022-10-01,2022-2023,Weight_50_50,Fulham,Newcastle,0.4876,0.2475,0.2649,2,3.11,3.57,2.38,2.95,3.42,2.51
2022-10-01,2022-2023,Weight_50_50,Liverpool,Brighton,0.6045,0.2398,0.1557,1,1.38,5.49,8.42,1.49,4.76,6.85
2022-10-01,2022-2023,Weight_50_50,Southampton,Everton,0.4116,0.2965,0.2919,2,2.23,3.48,3.49,2.38,3.32,3.23
2022-10-01,2022-2023,Weight_50_50,West Ham,Wolves,0.4312,0.3423,0.2265,0,2.01,3.42,4.31,2.07,3.36,4.01
2022-10-02,2022-2023,Weight_50_50,Man City,Man United,0.7532,0.1602,0.0867,0,1.37,5.91,7.74,1.43,5.6,6.7
2022-10-02,2022-2023,Weight_50_50,Leeds,Aston Villa,0.3798,0.2663,0.354,1,2.43,3.44,3.12,2.45,3.49,3.06
2022-10-03,2022-2023,Weight_50_50,Leicester,Nott'm Forest,0.7046,0.1732,0.1223,0,1.78,4.2,4.48,1.74,4.15,4.75
2022-10-08,2022-2023,Weight_50_50,Bournemouth,Leicester,0.2404,0.2352,0.5244,0,3.64,3.7,2.09,3.45,3.54,2.22
2022-10-08,2022-2023,Weight_50_50,Chelsea,Wolves,0.5521,0.2788,0.1691,0,1.41,4.92,8.68,1.53,4.36,7.03
2022-10-08,2022-2023,Weight_50_50,Man City,Southampton,0.855,0.105,0.04,0,1.13,10.77,20.4,1.13,11.0,21.0
2022-10-08,2022-2023,Weight_50_50,Newcastle,Brentford,0.4788,0.2465,0.2747,0,1.81,3.99,4.55,1.69,4.05,5.35
2022-10-08,2022-2023,Weight_50_50,Brighton,Tottenham,0.3312,0.2804,0.3884,2,2.82,3.45,2.65,2.58,3.4,2.94
2022-10-09,2022-2023,Weight_50_50,Arsenal,Liverpool,0.312,0.2683,0.4197,0,2.67,3.69,2.66,2.58,3.84,2.67
2022-10-09,2022-2023,Weight_50_50,Everton,Man United,0.2886,0.2873,0.4241,2,3.62,3.67,2.11,3.65,3.68,2.09
2022-10-09,2022-2023,Weight_50_50,Crystal Palace,Leeds,0.5998,0.2261,0.1742,0,2.06,3.68,3.76,2.09,3.62,3.73
2022-10-09,2022-2023,Weight_50_50,West Ham,Fulham,0.349,0.287,0.3639,0,1.79,3.9,4.82,1.63,4.11,5.89
2022-10-10,2022-2023,Weight_50_50,Nott'm Forest,Aston Villa,0.2016,0.2602,0.5382,1,3.4,3.6,2.22,3.79,3.64,2.03
2022-10-14,2022-2023,Weight_50_50,Brentford,Brighton,0.3078,0.2668,0.4255,0,3.32,3.52,2.29,3.35,3.53,2.27
2022-10-15,2022-2023,Weight_50_50,Leicester,Crystal Palace,0.3152,0.259,0.4257,1,2.38,3.55,3.12,2.49,3.54,2.96
2022-10-15,2022-2023,Weight_50_50,Fulham,Bournemouth,0.7644,0.1527,0.0829,1,1.92,3.77,4.23,1.98,3.69,4.03
2022-10-15,2022-2023,Weight_50_50,Wolves,Nott'm Forest,0.5735,0.2702,0.1562,0,1.74,3.78,5.41,1.76,3.91,5.02
2022-10-15,2022-2023,Weight_50_50,Tottenham,Everton,0.7369,0.1745,0.0886,0,1.48,4.67,7.26,1.5,4.7,6.9
2022-10-16,2022-2023,Weight_50_50,Liverpool,Man City,0.3827,0.2679,0.3495,0,4.0,4.11,1.88,3.81,4.25,1.9
2022-10-16,2022-2023,Weight_50_50,Southampton,West Ham,0.3378,0.3146,0.3476,1,3.08,3.42,2.47,3.01,3.37,2.54
2022-10-16,2022-2023,Weight_50_50,Man United,Newcastle,0.465,0.267,0.268,1,2.04,3.71,3.8,2.08,3.68,3.71
2022-10-16,2022-2023,Weight_50_50,Leeds,Arsenal,0.1971,0.2168,0.5861,2,6.23,4.49,1.56,4.97,4.22,1.7
2022-10-16,2022-2023,Weight_50_50,Aston Villa,Chelsea,0.3279,0.2889,0.3832,2,4.78,3.65,1.85,3.97,3.49,2.07
2022-10-18,2022-2023,Weight_50_50,Brighton,Nott'm Forest,0.7907,0.1488,0.0605,1,1.39,5.17,8.97,1.41,5.08,8.53
2022-10-18,2022-2023,Weight_50_50,Crystal Palace,Wolves,0.53,0.2986,0.1714,0,2.32,3.21,3.58,2.13,3.39,3.89
2022-10-19,2022-2023,Weight_50_50,Newcastle,Everton,0.5283,0.2676,0.2042,0,1.65,4.06,5.81,1.66,4.06,5.74
2022-10-19,2022-2023,Weight_50_50,Liverpool,West Ham,0.7143,0.1969,0.0887,0,1.45,5.1,7.08,1.44,5.05,7.4
2022-10-19,2022-2023,Weight_50_50,Man United,Tottenham,0.2732,0.2546,0.4722,0,2.49,3.59,2.93,2.43,3.55,3.05
2022-10-19,2022-2023,Weight_50_50,Bournemouth,Southampton,0.2754,0.2817,0.4429,2,2.76,3.4,2.74,2.71,3.3,2.86
2022-10-19,2022-2023,Weight_50_50,Brentford,Chelsea,0.3535,0.2542,0.3923,1,4.85,3.93,1.78,4.49,3.72,1.88
2022-10-20,2022-2023,Weight_50_50,Fulham,Aston Villa,0.5202,0.2499,0.23,0,2.94,3.47,2.54,3.03,3.47,2.47
2022-10-20,2022-2023,Weight_50_50,Leicester,Leeds,0.505,0.2168,0.2783,0,2.36,3.65,3.08,2.37,3.64,3.05
2022-10-22,2022-2023,Weight_50_50,Nott'm Forest,Liverpool,0.0433,0.1109,0.8457,0,11.14,5.8,1.3,9.5,5.5,1.36
2022-10-22,2022-2023,Weight_50_50,Everton,Crystal Palace,0.2645,0.3019,0.4335,0,2.69,3.19,2.97,2.54,3.18,3.18
2022-10-22,2022-2023,Weight_50_50,Man City,Brighton,0.6657,0.2101,0.1242,0,1.21,7.21,15.39,1.23,7.25,14.0
2022-10-22,2022-2023,Weight_50_50,Chelsea,Man United,0.4617,0.2665,0.2718,1,2.15,3.54,3.64,2.17,3.65,3.62
2022-10-23,2022-2023,Weight_50_50,Wolves,Leicester,0.3855,0.2883,0.3262,2,2.3,3.35,3.46,2.41,3.43,3.18
2022-10-23,2022-2023,Weight_50_50,Southampton,Arsenal,0.1861,0.2415,0.5725,1,6.2,4.31,1.58,7.07,4.79,1.48
2022-10-23,2022-2023,Weight_50_50,Tottenham,Newcastle,0.6519,0.2054,0.1427,2,2.12,3.62,3.63,2.25,3.52,3.41
2022-10-23,2022-2023,Weight_50_50,Aston Villa,Brentford,0.4272,0.2635,0.3093,0,2.23,3.46,3.51,2.08,3.57,3.81
2022-10-23,2022-2023,Weight_50_50,Leeds,Fulham,0.3107,0.2316,0.4577,2,2.06,3.69,3.75,2.1,3.81,3.51
2022-10-24,2022-2023,Weight_50_50,West Ham,Bournemouth,0.6256,0.2439,0.1305,0,1.59,4.12,6.53,1.62,4.08,6.12
2022-10-29,2022-2023,Weight_50_50,Leicester,Man City,0.0976,0.1481,0.7544,2,9.62,5.93,1.32,7.75,5.2,1.42
2022-10-29,2022-2023,Weight_50_50,Bournemouth,Tottenham,0.0761,0.1517,0.7722,2,5.41,3.85,1.72,5.18,3.79,1.75
2022-10-29,2022-2023,Weight_50_50,Brentford,Wolves,0.493,0.2785,0.2285,1,2.24,3.5,3.44,2.2,3.55,3.49
2022-10-29,2022-2023,Weight_50_50,Brighton,Chelsea,0.4598,0.2827,0.2576,0,3.17,3.43,2.41,3.17,3.37,2.44
2022-10-29,2022-2023,Weight_50_50,Crystal Palace,Southampton,0.5825,0.2522,0.1653,0,1.96,3.62,4.22,2.08,3.47,3.94
2022-10-29,2022-2023,Weight_50_50,Newcastle,Aston Villa,0.4606,0.2805,0.2589,0,1.83,3.82,4.6,1.78,3.89,4.92
2022-10-29,2022-2023,Weight_50_50,Fulham,Everton,0.5915,0.2321,0.1764,1,2.39,3.46,3.18,2.33,3.49,3.27
2022-10-29,2022-2023,Weight_50_50,Liverpool,Leeds,0.833,0.1128,0.0542,2,1.32,5.98,9.43,1.23,7.5,12.0
2022-10-30,2022-2023,Weight_50_50,Arsenal,Nott'm Forest,0.861,0.1005,0.0385,0,1.2,7.4,16.85,1.22,7.25,13.5
2022-10-30,2022-2023,Weight_50_50,Man United,West Ham,0.478,0.2896,0.2324,0,1.71,4.05,5.14,1.73,3.97,5.12
2022-10-01,2022-2023,Weight_60_40,Arsenal,Tottenham,0.4086,0.2599,0.3316,0,2.13,3.65,3.57,1.99,3.75,3.84
2022-10-01,2022-2023,Weight_60_40,Bournemouth,Brentford,0.2118,0.2375,0.5507,1,3.45,3.49,2.25,3.3,3.53,2.27
2022-10-01,2022-2023,Weight_60_40,Crystal Palace,Chelsea,0.4179,0.2863,0.2958,2,4.42,3.56,1.93,4.83,3.78,1.79
2022-10-01,2022-2023,Weight_60_40,Fulham,Newcastle,0.4768,0.2454,0.2777,2,3.11,3.57,2.38,2.95,3.42,2.51
2022-10-01,2022-2023,Weight_60_40,Liverpool,Brighton,0.597,0.2414,0.1616,1,1.38,5.49,8.42,1.49,4.76,6.85
2022-10-01,2022-2023,Weight_60_40,Southampton,Everton,0.4226,0.2896,0.2879,2,2.23,3.48,3.49,2.38,3.32,3.23
2022-10-01,2022-2023,Weight_60_40,West Ham,Wolves,0.4328,0.336,0.2312,0,2.01,3.42,4.31,2.07,3.36,4.01
2022-10-02,2022-2023,Weight_60_40,Man City,Man United,0.7407,0.1676,0.0917,0,1.37,5.91,7.74,1.43,5.6,6.7
2022-10-02,2022-2023,Weight_60_40,Leeds,Aston Villa,0.3763,0.2644,0.3592,1,2.43,3.44,3.12,2.45,3.49,3.06
2022-10-03,2022-2023,Weight_60_40,Leicester,Nott'm Forest,0.6997,0.1765,0.1238,0,1.78,4.2,4.48,1.74,4.15,4.75
2022-10-08,2022-2023,Weight_60_40,Bournemouth,Leicester,0.2361,0.241,0.5229,0,3.64,3.7,2.09,3.45,3.54,2.22
2022-10-08,2022-2023,Weight_60_40,Chelsea,Wolves,0.5494,0.276,0.1746,0,1.41,4.92,8.68,1.53,4.36,7.03
2022-10-08,2022-2023,Weight_60_40,Man City,Southampton,0.8373,0.117,0.0458,0,1.13,10.77,20.4,1.13,11.0,21.0
2022-10-08,2022-2023,Weight_60_40,Newcastle,Brentford,0.4881,0.2406,0.2713,0,1.81,3.99,4.55,1.69,4.05,5.35
2022-10-08,2022-2023,Weight_60_40,Brighton,Tottenham,0.3347,0.2786,0.3867,2,2.82,3.45,2.65,2.58,3.4,2.94
2022-10-09,2022-2023,Weight_60_40,Arsenal,Liverpool,0.318,0.2699,0.4121,0,2.67,3.69,2.66,2.58,3.84,2.67
2022-10-09,2022-2023,Weight_60_40,Everton,Man United,0.2872,0.2796,0.4332,2,3.62,3.67,2.11,3.65,3.68,2.09
2022-10-09,2022-2023,Weight_60_40,Crystal Palace,Leeds,0.5996,0.2249,0.1755,0,2.06,3.68,3.76,2.09,3.62,3.73
2022-10-09,2022-2023,Weight_60_40,West Ham,Fulham,0.3601,0.2867,0.3532,0,1.79,3.9,4.82,1.63,4.11,5.89
2022-10-10,2022-2023,Weight_60_40,Nott'm Forest,Aston Villa,0.197,0.2556,0.5474,1,3.4,3.6,2.22,3.79,3.64,2.03
2022-10-14,2022-2023,Weight_60_40,Brentford,Brighton,0.3006,0.2645,0.4349,0,3.32,3.52,2.29,3.35,3.53,2.27
2022-10-15,2022-2023,Weight_60_40,Leicester,Crystal Palace,0.3105,0.2594,0.4302,1,2.38,3.55,3.12,2.49,3.54,2.96
2022-10-15,2022-2023,Weight_60_40,Fulham,Bournemouth,0.7457,0.164,0.0903,1,1.92,3.77,4.23,1.98,3.69,4.03
2022-10-15,2022-2023,Weight_60_40,Wolves,Nott'm Forest,0.5829,0.2628,0.1543,0,1.74,3.78,5.41,1.76,3.91,5.02
2022-10-15,2022-2023,Weight_60_40,Tottenham,Everton,0.7324,0.1744,0.0931,0,1.48,4.67,7.26,1.5,4.7,6.9
2022-10-16,2022-2023,Weight_60_40,Liverpool,Man City,0.3717,0.2726,0.3557,0,4.0,4.11,1.88,3.81,4.25,1.9
2022-10-16,2022-2023,Weight_60_40,Southampton,West Ham,0.3418,0.3126,0.3456,1,3.08,3.42,2.47,3.01,3.37,2.54
2022-10-16,2022-2023,Weight_60_40,Man United,Newcastle,0.4699,0.2597,0.2704,1,2.04,3.71,3.8,2.08,3.68,3.71
2022-10-16,2022-2023,Weight_60_40,Leeds,Arsenal,0.1963,0.218,0.5857,2,6.23,4.49,1.56,4.97,4.22,1.7
2022-10-16,2022-2023,Weight_60_40,Aston Villa,Chelsea,0.3288,0.2867,0.3845,2,4.78,3.65,1.85,3.97,3.49,2.07
2022-10-18,2022-2023,Weight_60_40,Brighton,Nott'm Forest,0.7882,0.1497,0.0622,1,1.39,5.17,8.97,1.41,5.08,8.53
2022-10-18,2022-2023,Weight_60_40,Crystal Palace,Wolves,0.533,0.2919,0.1751,0,2.32,3.21,3.58,2.13,3.39,3.89
2022-10-19,2022-2023,Weight_60_40,Newcastle,Everton,0.5347,0.2576,0.2077,0,1.65,4.06,5.81,1.66,4.06,5.74
2022-10-19,2022-2023,Weight_60_40,Liverpool,West Ham,0.7011,0.2032,0.0957,0,1.45,5.1,7.08,1.44,5.05,7.4
2022-10-19,2022-2023,Weight_60_40,Man United,Tottenham,0.2807,0.2535,0.4659,0,2.49,3.59,2.93,2.43,3.55,3.05
2022-10-19,2022-2023,Weight_60_40,Bournemouth,Southampton,0.2631,0.2827,0.4542,2,2.76,3.4,2.74,2.71,3.3,2.86
2022-10-19,2022-2023,Weight_60_40,Brentford,Chelsea,0.3418,0.2538,0.4044,1,4.85,3.93,1.78,4.49,3.72,1.88
2022-10-20,2022-2023,Weight_60_40,Fulham,Aston Villa,0.5034,0.2525,0.2441,0,2.94,3.47,2.54,3.03,3.47,2.47
2022-10-20,2022-2023,Weight_60_40,Leicester,Leeds,0.498,0.2203,0.2817,0,2.36,3.65,3.08,2.37,3.64,3.05
2022-10-22,2022-2023,Weight_60_40,Nott'm Forest,Liverpool,0.0449,0.113,0.842,0,11.14,5.8,1.3,9.5,5.5,1.36
2022-10-22,2022-2023,Weight_60_40,Everton,Crystal Palace,0.262,0.2934,0.4446,0,2.69,3.19,2.97,2.54,3.18,3.18
2022-10-22,2022-2023,Weight_60_40,Man City,Brighton,0.6564,0.2161,0.1275,0,1.21,7.21,15.39,1.23,7.25,14.0
2022-10-22,2022-2023,Weight_60_40,Chelsea,Man United,0.4583,0.2653,0.2764,1,2.15,3.54,3.64,2.17,3.65,3.62
2022-10-23,2022-2023,Weight_60_40,Wolves,Leicester,0.3879,0.286,0.3261,2,2.3,3.35,3.46,2.41,3.43,3.18
2022-10-23,2022-2023,Weight_60_40,Southampton,Arsenal,0.1917,0.2444,0.5639,1,6.2,4.31,1.58,7.07,4.79,1.48
2022-10-23,2022-2023,Weight_60_40,Tottenham,Newcastle,0.6469,0.2039,0.1492,2,2.12,3.62,3.63,2.25,3.52,3.41
2022-10-23,2022-2023,Weight_60_40,Aston Villa,Brentford,0.4372,0.2605,0.3022,0,2.23,3.46,3.51,2.08,3.57,3.81
2022-10-23,2022-2023,Weight_60_40,Leeds,Fulham,0.3203,0.2336,0.4461,2,2.06,3.69,3.75,2.1,3.81,3.51
2022-10-24,2022-2023,Weight_60_40,West Ham,Bournemouth,0.6221,0.2474,0.1305,0,1.59,4.12,6.53,1.62,4.08,6.12
2022-10-29,2022-2023,Weight_60_40,Leicester,Man City,0.1015,0.1573,0.7412,2,9.62,5.93,1.32,7.75,5.2,1.42
2022-10-29,2022-2023,Weight_60_40,Bournemouth,Tottenham,0.0796,0.1585,0.7619,2,5.41,3.85,1.72,5.18,3.79,1.75
2022-10-29,2022-2023,Weight_60_40,Brentford,Wolves,0.4803,0.2773,0.2424,1,2.24,3.5,3.44,2.2,3.55,3.49
2022-10-29,2022-2023,Weight_60_40,Brighton,Chelsea,0.4545,0.2823,0.2632,0,3.17,3.43,2.41,3.17,3.37,2.44
2022-10-29,2022-2023,Weight_60_40,Crystal Palace,Southampton,0.5751,0.2527,0.1721,0,1.96,3.62,4.22,2.08,3.47,3.94
2022-10-29,2022-2023,Weight_60_40,Newcastle,Aston Villa,0.4601,0.2738,0.2661,0,1.83,3.82,4.6,1.78,3.89,4.92
2022-10-29,2022-2023,Weight_60_40,Fulham,Everton,0.5811,0.2326,0.1863,1,2.39,3.46,3.18,2.33,3.49,3.27
2022-10-29,2022-2023,Weight_60_40,Liverpool,Leeds,0.8217,0.119,0.0593,2,1.32,5.98,9.43,1.23,7.5,12.0
2022-10-30,2022-2023,Weight_60_40,Arsenal,Nott'm Forest,0.8578,0.1027,0.0395,0,1.2,7.4,16.85,1.22,7.25,13.5
2022-10-30,2022-2023,Weight_60_40,Man United,West Ham,0.4751,0.2876,0.2373,0,1.71,4.05,5.14,1.73,3.97,5.12
2022-10-01,2022-2023,Weight_70_30,Arsenal,Tottenham,0.4144,0.2601,0.3254,0,2.13,3.65,3.57,1.99,3.75,3.84
2022-10-01,2022-2023,Weight_70_30,Bournemouth,Brentford,0.2161,0.2436,0.5403,1,3.45,3.49,2.25,3.3,3.53,2.27
2022-10-01,2022-2023,Weight_70_30,Crystal Palace,Chelsea,0.4193,0.2842,0.2965,2,4.42,3.56,1.93,4.83,3.78,1.79
2022-10-01,2022-2023,Weight_70_30,Fulham,Newcastle,0.4654,0.2433,0.2913,2,3.11,3.57,2.38,2.95,3.42,2.51
2022-10-01,2022-2023,Weight_70_30,Liverpool,Brighton,0.5892,0.243,0.1678,1,1.38,5.49,8.42,1.49,4.76,6.85
2022-10-01,2022-2023,Weight_70_30,Southampton,Everton,0.4336,0.2827,0.2837,2,2.23,3.48,3.49,2.38,3.32,3.23
2022-10-01,2022-2023,Weight_70_30,West Ham,Wolves,0.4344,0.3298,0.2358,0,2.01,3.42,4.31,2.07,3.36,4.01
2022-10-02,2022-2023,Weight_70_30,Man City,Man United,0.7276,0.1753,0.0971,0,1.37,5.91,7.74,1.43,5.6,6.7
2022-10-02,2022-2023,Weight_70_30,Leeds,Aston Villa,0.373,0.2626,0.3645,1,2.43,3.44,3.12,2.45,3.49,3.06
2022-10-03,2022-2023,Weight_70_30,Leicester,Nott'm Forest,0.6948,0.1799,0.1254,0,1.78,4.2,4.48,1.74,4.15,4.75
2022-10-08,2022-2023,Weight_70_30,Bournemouth,Leicester,0.2322,0.2471,0.5207,0,3.64,3.7,2.09,3.45,3.54,2.22
2022-10-08,2022-2023,Weight_70_30,Chelsea,Wolves,0.5467,0.2732,0.1801,0,1.41,4.92,8.68,1.53,4.36,7.03
2022-10-08,2022-2023,Weight_70_30,Man City,Southampton,0.8182,0.1296,0.0522,0,1.13,10.77,20.4,1.13,11.0,21.0
2022-10-08,2022-2023,Weight_70_30,Newcastle,Brentford,0.4974,0.2348,0.2677,0,1.81,3.99,4.55,1.69,4.05,5.35
2022-10-08,2022-2023,Weight_70_30,Brighton,Tottenham,0.3382,0.2767,0.3851,2,2.82,3.45,2.65,2.58,3.4,2.94
2022-10-09,2022-2023,Weight_70_30,Arsenal,Liverpool,0.324,0.2714,0.4047,0,2.67,3.69,2.66,2.58,3.84,2.67
2022-10-09,2022-2023,Weight_70_30,Everton,Man United,0.2855,0.272,0.4424,2,3.62,3.67,2.11,3.65,3.68,2.09
2022-10-09,2022-2023,Weight_70_30,Crystal Palace,Leeds,0.5993,0.2237,0.177,0,2.06,3.68,3.76,2.09,3.62,3.73
2022-10-09,2022-2023,Weight_70_30,West Ham,Fulham,0.3713,0.2861,0.3426,0,1.79,3.9,4.82,1.63,4.11,5.89
2022-10-10,2022-2023,Weight_70_30,Nott'm Forest,Aston Villa,0.1924,0.2508,0.5568,1,3.4,3.6,2.22,3.79,3.64,2.03
2022-10-14,2022-2023,Weight_70_30,Brentford,Brighton,0.2934,0.2621,0.4444,0,3.32,3.52,2.29,3.35,3.53,2.27
2022-10-15,2022-2023,Weight_70_30,Leicester,Crystal Palace,0.3058,0.2597,0.4345,1,2.38,3.55,3.12,2.49,3.54,2.96
2022-10-15,2022-2023,Weight_70_30,Fulham,Bournemouth,0.7261,0.1757,0.0982,1,1.92,3.77,4.23,1.98,3.69,4.03
2022-10-15,2022-2023,Weight_70_30,Wolves,Nott'm Forest,0.5919,0.2556,0.1525,0,1.74,3.78,5.41,1.76,3.91,5.02
2022-10-15,2022-2023,Weight_70_30,Tottenham,Everton,0.7276,0.1745,0.098,0,1.48,4.67,7.26,1.5,4.7,6.9
2022-10-16,2022-2023,Weight_70_30,Liverpool,Man City,0.3614,0.2773,0.3612,0,4.0,4.11,1.88,3.81,4.25,1.9
2022-10-16,2022-2023,Weight_70_30,Southampton,West Ham,0.3458,0.3106,0.3437,1,3.08,3.42,2.47,3.01,3.37,2.54
2022-10-16,2022-2023,Weight_70_30,Man United,Newcastle,0.4745,0.2527,0.2728,1,2.04,3.71,3.8,2.08,3.68,3.71
2022-10-16,2022-2023,Weight_70_30,Leeds,Arsenal,0.1957,0.2191,0.5852,2,6.23,4.49,1.56,4.97,4.22,1.7
2022-10-16,2022-2023,Weight_70_30,Aston Villa,Chelsea,0.3297,0.2845,0.3857,2,4.78,3.65,1.85,3.97,3.49,2.07
2022-10-18,2022-2023,Weight_70_30,Brighton,Nott'm Forest,0.7856,0.1505,0.0638,1,1.39,5.17,8.97,1.41,5.08,8.53
2022-10-18,2022-2023,Weight_70_30,Crystal Palace,Wolves,0.5359,0.2854,0.1787,0,2.32,3.21,3.58,2.13,3.39,3.89
2022-10-19,2022-2023,Weight_70_30,Newcastle,Everton,0.5407,0.2482,0.2111,0,1.65,4.06,5.81,1.66,4.06,5.74
2022-10-19,2022-2023,Weight_70_30,Liverpool,West Ham,0.6876,0.2094,0.103,0,1.45,5.1,7.08,1.44,5.05,7.4
2022-10-19,2022-2023,Weight_70_30,Man United,Tottenham,0.2881,0.2522,0.4596,0,2.49,3.59,2.93,2.43,3.55,3.05
2022-10-19,2022-2023,Weight_70_30,Bournemouth,Southampton,0.2516,0.2837,0.4647,2,2.76,3.4,2.74,2.71,3.3,2.86
2022-10-19,2022-2023,Weight_70_30,Brentford,Chelsea,0.3303,0.2532,0.4165,1,4.85,3.93,1.78,4.49,3.72,1.88
2022-10-20,2022-2023,Weight_70_30,Fulham,Aston Villa,0.4865,0.2548,0.2588,0,2.94,3.47,2.54,3.03,3.47,2.47
2022-10-20,2022-2023,Weight_70_30,Leicester,Leeds,0.491,0.2239,0.2851,0,2.36,3.65,3.08,2.37,3.64,3.05
2022-10-22,2022-2023,Weight_70_30,Nott'm Forest,Liverpool,0.0466,0.1151,0.8383,0,11.14,5.8,1.3,9.5,5.5,1.36
2022-10-22,2022-2023,Weight_70_30,Everton,Crystal Palace,0.2591,0.2851,0.4559,0,2.69,3.19,2.97,2.54,3.18,3.18
2022-10-22,2022-2023,Weight_70_30,Man City,Brighton,0.6466,0.2224,0.131,0,1.21,7.21,15.39,1.23,7.25,14.0
2022-10-22,2022-2023,Weight_70_30,Chelsea,Man United,0.4549,0.264,0.2811,1,2.15,3.54,3.64,2.17,3.65,3.62
2022-10-23,2022-2023,Weight_70_30,Wolves,Leicester,0.3899,0.284,0.3262,2,2.3,3.35,3.46,2.41,3.43,3.18
2022-10-23,2022-2023,Weight_70_30,Southampton,Arsenal,0.1972,0.2473,0.5554,1,6.2,4.31,1.58,7.07,4.79,1.48
2022-10-23,2022-2023,Weight_70_30,Tottenham,Newcastle,0.6413,0.2026,0.1561,2,2.12,3.62,3.63,2.25,3.52,3.41
2022-10-23,2022-2023,Weight_70_30,Aston Villa,Brentford,0.4473,0.2575,0.2952,0,2.23,3.46,3.51,2.08,3.57,3.81
2022-10-23,2022-2023,Weight_70_30,Leeds,Fulham,0.3301,0.2354,0.4345,2,2.06,3.69,3.75,2.1,3.81,3.51
2022-10-24,2022-2023,Weight_70_30,West Ham,Bournemouth,0.6181,0.2512,0.1308,0,1.59,4.12,6.53,1.62,4.08,6.12
2022-10-29,2022-2023,Weight_70_30,Leicester,Man City,0.1055,0.1671,0.7273,2,9.62,5.93,1.32,7.75,5.2,1.42
2022-10-29,2022-2023,Weight_70_30,Bournemouth,Tottenham,0.0833,0.1655,0.7512,2,5.41,3.85,1.72,5.18,3.79,1.75
2022-10-29,2022-2023,Weight_70_30,Brentford,Wolves,0.4675,0.2757,0.2568,1,2.24,3.5,3.44,2.2,3.55,3.49
2022-10-29,2022-2023,Weight_70_30,Brighton,Chelsea,0.4494,0.2819,0.2687,0,3.17,3.43,2.41,3.17,3.37,2.44
2022-10-29,2022-2023,Weight_70_30,Crystal Palace,Southampton,0.5676,0.2533,0.1792,0,1.96,3.62,4.22,2.08,3.47,3.94
2022-10-29,2022-2023,Weight_70_30,Newcastle,Aston Villa,0.4592,0.2674,0.2734,0,1.83,3.82,4.6,1.78,3.89,4.92
2022-10-29,2022-2023,Weight_70_30,Fulham,Everton,0.5701,0.2331,0.1968,1,2.39,3.46,3.18,2.33,3.49,3.27
2022-10-29,2022-2023,Weight_70_30,Liverpool,Leeds,0.8099,0.1254,0.0647,2,1.32,5.98,9.43,1.23,7.5,12.0
2022-10-30,2022-2023,Weight_70_30,Arsenal,Nott'm Forest,0.8546,0.1049,0.0405,0,1.2,7.4,16.85,1.22,7.25,13.5
2022-10-30,2022-2023,Weight_70_30,Man United,West Ham,0.4721,0.2855,0.2423,0,1.71,4.05,5.14,1.73,3.97,5.12
2022-11-05,2022-2023,Weight_0_100,Wolves,Brighton,0.1762,0.326,0.4978,2,3.49,3.33,2.3,3.64,3.33,2.24
2022-11-05,2022-2023,Weight_0_100,Nott'm Forest,Brentford,0.2295,0.2968,0.4737,1,2.83,3.43,2.66,2.7,3.24,2.92
2022-11-05,2022-2023,Weight_0_100,Everton,Leicester,0.4203,0.2987,0.2809,2,2.48,3.36,3.12,2.56,3.4,2.96
2022-11-05,2022-2023,Weight_0_100,Leeds,Bournemouth,0.6029,0.2385,0.1586,0,1.74,3.99,5.08,1.65,4.22,5.52
2022-11-05,2022-2023,Weight_0_100,Man City,Fulham,0.9251,0.0517,0.0232,0,1.13,10.33,22.62,1.18,8.5,16.0
2022-11-06,2022-2023,Weight_0_100,Tottenham,Liverpool,0.4728,0.2564,0.2708,2,3.33,3.76,2.19,3.59,3.89,2.05
2022-11-06,2022-2023,Weight_0_100,West Ham,Crystal Palace,0.4451,0.3447,0.2102,2,1.95,3.56,4.34,1.89,3.59,4.6
2022-11-06,2022-2023,Weight_0_100,Chelsea,Arsenal,0.3687,0.2652,0.3661,2,2.72,3.5,2.71,2.71,3.48,2.69
2022-11-06,2022-2023,Weight_0_100,Aston Villa,Man United,0.2842,0.3037,0.4121,0,3.38,3.63,2.22,3.18,3.57,2.34
2022-11-06,2022-2023,Weight_0_100,Southampton,Newcastle,0.1679,0.2847,0.5474,2,4.22,3.71,1.93,4.49,3.8,1.85
2022-11-12,2022-2023,Weight_0_100,Man City,Brentford,0.9248,0.0549,0.0203,2,1.15,9.28,20.24,1.15,9.0,19.5
2022-11-12,2022-2023,Weight_0_100,Bournemouth,Everton,0.2838,0.3343,0.3819,0,2.94,3.32,2.63,2.88,3.26,2.73
2022-11-12,2022-2023,Weight_0_100,Nott'm Forest,Crystal Palace,0.1904,0.3361,0.4735,0,3.25,3.31,2.43,3.34,3.2,2.44
2022-11-12,2022-2023,Weight_0_100,Tottenham,Leeds,0.8028,0.1341,0.0631,0,1.67,4.35,5.15,1.65,4.42,5.24
